FRANODEID,ECCENTRICITY,LATITUDE,LONGITUDE
303572,1474,45.6056989,-122.7675328
303574,1472,45.59903117,-122.7674723
303575,1475,45.60603201,-122.7673835
303576,1472,45.59949903,-122.7672928
303577,1473,45.59916434,-122.7672467
303578,1473,45.59345275,-122.7671092
303579,1473,45.59964748,-122.767091
303580,1474,45.60614429,-122.7670849
303581,1473,45.59350944,-122.7669631
303582,1474,45.59978919,-122.766843
303584,1472,45.59359987,-122.7667651
303586,1471,45.59365926,-122.7666228
303587,1475,45.60635389,-122.766525
303588,1479,45.61140508,-122.7659676
303589,1473,45.59984634,-122.7659393
303590,1479,45.6114223,-122.7659185
303591,1475,45.61566903,-122.7658976
303592,1474,45.59977796,-122.7658932
303594,1474,45.59973478,-122.7658547
303596,1469,45.59343674,-122.765755
303597,1468,45.59314287,-122.7655764
303598,1478,45.61163014,-122.7654931
303599,1474,45.61557915,-122.7654437
303600,1477,45.61164736,-122.7654375
303602,1474,45.60668512,-122.7652505
303608,1472,45.60075686,-122.7649396
303609,1477,45.61175071,-122.7649335
303611,1473,45.60071907,-122.7649127
303614,1477,45.61176563,-122.7648763
303615,1472,45.59135247,-122.7648713
303616,1474,45.60068263,-122.7648704
303617,1475,45.60064889,-122.7648454
303618,1475,45.6006111,-122.7648146
303621,1473,45.60668267,-122.7647168
303622,1475,45.60590674,-122.7646696
303625,1471,45.59110545,-122.7645445
303628,1478,45.60421404,-122.7644577
303631,1475,45.6198211,-122.7643477
303632,1474,45.61946859,-122.76433
303633,1479,45.60420281,-122.7642417
303635,1470,45.59071265,-122.7641446
303636,1472,45.60081219,-122.7640494
303637,1476,45.60576358,-122.7640397
303638,1479,45.60425615,-122.7639698
303640,1469,45.59009442,-122.7634851
303641,1476,45.63278652,-122.7632466
303642,1468,45.58982777,-122.7631528
303643,1478,45.60469266,-122.7630619
303644,1477,45.60477687,-122.7628719
303645,1478,45.60687156,-122.7628622
303646,1473,45.61482593,-122.7627869
303647,1467,45.5894122,-122.7627449
303648,1474,45.6063209,-122.7625966
303649,1477,45.60504496,-122.762414
303651,1477,45.60668552,-122.7623534
303653,1476,45.60648571,-122.7619166
303654,1428,45.22475544,-122.7618979
303656,1475,45.6059388,-122.7615914
303657,1476,45.60635479,-122.7614994
303658,1475,45.60610789,-122.7610282
303659,1476,45.60546322,-122.7607643
303662,1475,45.60537878,-122.7600376
303672,1467,45.58491412,-122.7578591
303677,1474,45.60548101,-122.7571633
303692,1429,45.23272497,-122.7561146
303695,1472,45.6082421,-122.755856
303701,1466,45.58388453,-122.7547727
303716,1477,45.60847127,-122.7527401
303717,1477,45.60851607,-122.7527029
303718,1476,45.60857767,-122.7526604
303719,1474,45.6059781,-122.7526323
303720,1475,45.60862807,-122.7526072
303722,1473,45.60603025,-122.7525118
303723,1477,45.63240383,-122.7524436
303726,1472,45.60600047,-122.7522924
303731,1473,45.60588626,-122.751832
303732,1471,45.6059009,-122.7516613
303733,1473,45.60579708,-122.7514793
303734,1465,45.5819567,-122.7514171
303736,1475,45.60562272,-122.7510963
303739,1474,45.6056174,-122.7507947
303743,1476,45.60544823,-122.750435
303745,1390,43.90835792,-122.7499969
303746,1475,45.60535519,-122.7498068
303749,1476,45.60517151,-122.7491165
303754,1477,45.60487806,-122.7486219
303756,1477,45.60498649,-122.7484149
303757,1430,45.23730963,-122.7482519
303758,1476,45.60429319,-122.7481836
303761,1478,45.6048108,-122.7477341
303765,1478,45.60437194,-122.747485
303767,1476,45.6064441,-122.7473068
303768,1477,45.60467503,-122.7471975
303770,1475,45.6062145,-122.7465063
303774,1474,45.60597183,-122.7456606
303775,1464,45.5819009,-122.7455212
303797,1471,45.60467512,-122.7426565
303808,1472,45.60454045,-122.7417365
303819,1478,45.60321163,-122.7410822
303824,1473,45.60436011,-122.7408479
303834,1479,45.60001303,-122.7401502
303839,1479,45.60258999,-122.7398376
303842,1473,45.60396713,-122.7395901
303879,1480,45.60163336,-122.7382025
303881,1389,43.89687718,-122.738153
303892,1480,45.60097914,-122.7375024
303893,1481,45.5997442,-122.737444
303894,1481,45.59846722,-122.7373827
303907,1477,45.60082421,-122.7357059
303917,1476,45.60057795,-122.7350498
303924,1475,45.60034367,-122.73446
303933,1474,45.60007611,-122.7337773
303941,1472,45.60052705,-122.7333789
303943,1473,45.5998365,-122.7331648
303946,1471,45.60009151,-122.7327595
303947,1472,45.59959157,-122.7325391
303951,1470,45.59963027,-122.7320982
303952,1471,45.59937459,-122.7319797
303959,1470,45.59912022,-122.7313521
303967,1469,45.59845622,-122.7301297
303975,1468,45.59798158,-122.7292531
304009,1467,45.59657781,-122.7259835
304011,1476,45.56813945,-122.7258777
304026,1468,45.59656162,-122.7248138
304051,1469,45.59819787,-122.7226706
304052,1469,45.59816916,-122.7226273
304082,1431,45.2516161,-122.7200836
304086,1467,45.5968014,-122.7199357
304091,1466,45.59470807,-122.7189933
304098,1477,45.56313752,-122.7184484
304111,1478,45.56344615,-122.717263
304113,1477,45.56298803,-122.7171966
304116,1478,45.5634349,-122.7171715
304125,1476,45.56250901,-122.7164689
304132,1465,45.59393959,-122.7158961
304133,1475,45.56235934,-122.7158943
304136,1463,45.57269809,-122.7154737
304139,1464,45.59375439,-122.715174
304140,1475,45.56232619,-122.715062
304151,1474,45.56173262,-122.7141325
304162,1464,45.57143242,-122.7135844
304169,1474,45.56133125,-122.7132638
304180,1473,45.56096344,-122.7127286
304191,1463,45.59053474,-122.7123234
304192,1465,45.59303775,-122.7123163
304194,1462,45.59026388,-122.7123114
304195,1464,45.59317912,-122.7122987
304196,1465,45.59543111,-122.7122831
304197,1466,45.59573876,-122.7122789
304200,1468,45.59573185,-122.712072
304206,1467,45.60525599,-122.711931
304227,1468,45.59534853,-122.7112564
304230,1464,45.57063094,-122.7110345
304231,1468,45.60675808,-122.7110183
304234,1464,45.57035999,-122.7108584
304241,1467,45.59285289,-122.7104661
304250,1468,45.60748505,-122.7099328
304268,1469,45.60789302,-122.7095147
304281,1464,45.59227065,-122.7092198
304291,1463,45.56890121,-122.7089407
304298,1473,45.55886033,-122.7086951
304301,1467,45.59398251,-122.7085867
304302,1463,45.59207161,-122.7085856
304303,1469,45.60847851,-122.7085842
304304,1461,45.56838071,-122.7085349
304311,1462,45.568047,-122.7080322
304319,1472,45.55814342,-122.7075026
304323,1466,45.59182833,-122.7072495
304327,1464,45.5916968,-122.7071276
304329,1463,45.56752877,-122.706682
304334,1465,45.59153881,-122.7063217
304336,1467,45.59215952,-122.7060915
304352,1466,45.5911174,-122.7046424
304355,1462,45.56613078,-122.7045687
304358,1462,45.5661131,-122.7044652
304370,1465,45.59091293,-122.7040408
304383,1461,45.56522363,-122.7031458
304402,1465,45.56393161,-122.7016894
304422,1468,45.59202751,-122.6998397
304423,1463,45.56244678,-122.6997452
304425,1432,45.26014699,-122.6996001
304433,1464,45.56199337,-122.6993713
304439,1467,45.5897116,-122.69908
304440,1464,45.56172391,-122.6990383
304442,1463,45.56149628,-122.698804
304443,1466,45.58954754,-122.6987913
304446,1460,45.5615792,-122.6987206
304451,1462,45.56077875,-122.69805
304452,1461,45.56046797,-122.6977305
304454,1460,45.56025692,-122.6975407
304456,1459,45.55997843,-122.6971755
304457,1465,45.55926178,-122.6971514
304460,1466,45.55878224,-122.6968814
304461,1473,45.5556043,-122.6967987
304462,1473,45.55562431,-122.6967499
304463,1467,45.55647951,-122.6961327
304470,1471,45.55257235,-122.6952284
304471,1472,45.55355219,-122.6952243
304472,1467,45.55632315,-122.6951777
304474,1472,45.55225342,-122.6951558
304476,1466,45.5564024,-122.6948613
304480,1469,45.55374367,-122.6946373
304481,1470,45.55337788,-122.6946343
304482,1468,45.55404093,-122.6946304
304483,1471,45.55276617,-122.6946292
304484,1469,45.55218312,-122.6946263
304485,1470,45.55241749,-122.6946263
304487,1467,45.55512987,-122.694488
304488,1470,45.55151715,-122.6944758
304489,1465,45.55580875,-122.6943869
304490,1468,45.55370939,-122.6942236
304491,1469,45.55350074,-122.694191
304492,1466,45.55530875,-122.6941163
304495,1467,45.55491757,-122.6939242
304497,1468,45.55448092,-122.6937105
304499,1468,45.55411315,-122.693534
304501,1469,45.55375501,-122.6933693
304504,1469,45.55335693,-122.6931713
304509,1468,45.5528915,-122.6929399
304516,1467,45.55254866,-122.6927831
304522,1467,45.55205154,-122.692553
304524,1468,45.55163033,-122.6923404
304528,1469,45.58959313,-122.6920069
304534,1461,45.5527135,-122.6914512
304535,1473,45.54772019,-122.6914348
304538,1462,45.55242646,-122.6911505
304543,1463,45.55202726,-122.6907243
304544,1469,45.58855744,-122.6906211
304548,1464,45.55175789,-122.6903932
304553,1470,45.54662075,-122.6901879
304556,1465,45.5514077,-122.6899784
304558,1468,45.58663107,-122.6897539
304559,1466,45.55114321,-122.6896647
304560,1471,45.54596758,-122.6896407
304562,1470,45.54692375,-122.6895614
304564,1467,45.55099383,-122.6894869
304566,1468,45.55068465,-122.6892098
304567,1468,45.55075384,-122.6891942
304569,1469,45.54652928,-122.6890935
304570,1468,45.55035711,-122.6887306
304571,1472,45.54514109,-122.688675
304580,1469,45.55016303,-122.6883916
304581,1467,45.58627416,-122.6883858
304583,1470,45.54586324,-122.688345
304604,1470,45.54954589,-122.6875943
304628,1473,45.5438708,-122.6872494
304630,1473,45.54389813,-122.6872128
304640,1469,45.54425957,-122.6870554
304647,1468,45.54825832,-122.6868867
304655,1468,45.54394226,-122.6866811
304670,1467,45.54438849,-122.6865648
304683,1468,45.54785423,-122.6864928
304685,1468,45.5450008,-122.6864881
304705,1467,45.54362251,-122.6863102
304707,1467,45.54460158,-122.6862999
304709,1469,45.54757748,-122.686214
304711,1466,45.54418766,-122.6860908
304714,1466,45.54389865,-122.6860559
304716,1469,45.54307609,-122.686018
304730,1465,45.54359026,-122.6857957
304735,1467,45.54423175,-122.6854704
304736,1468,45.54265586,-122.68542
304738,1468,45.54395498,-122.6853832
304742,1467,45.54360229,-122.685195
304743,1467,45.54686235,-122.68515
304746,1467,45.54241012,-122.6850636
304748,1464,45.54497651,-122.6850184
304749,1464,45.54291671,-122.6848755
304751,1465,45.54482956,-122.6848372
304753,1466,45.54215743,-122.6845339
304754,1466,45.54449647,-122.6844398
304756,1463,45.54370516,-122.6843341
304759,1467,45.54419277,-122.6840808
304760,1462,45.54335963,-122.6839791
304762,1465,45.54197129,-122.6839588
304763,1466,45.54279404,-122.6839332
304764,1468,45.54400418,-122.6838543
304765,1463,45.54314871,-122.6837188
304766,1471,45.54641049,-122.6836678
304767,1465,45.54268403,-122.6836556
304768,1466,45.54499794,-122.6836181
304769,1466,45.54185372,-122.6835963
304770,1468,45.54369803,-122.6834813
304771,1465,45.5447218,-122.6834743
304772,1464,45.54188556,-122.6834325
304773,1464,45.54452831,-122.6833279
304774,1464,45.54436421,-122.6833105
304775,1464,45.54254197,-122.6832582
304776,1468,45.54376415,-122.6831572
304777,1465,45.5439552,-122.6831084
304778,1467,45.54336003,-122.683084
304779,1467,45.54170186,-122.6830003
304780,1467,45.54332819,-122.6829445
304781,1470,45.54596414,-122.6829332
304783,1464,45.54343351,-122.682826
304784,1466,45.54308571,-122.6827598
304785,1465,45.54165287,-122.682589
304786,1467,45.54143978,-122.682582
304787,1465,45.54287018,-122.6825088
304788,1471,45.54574923,-122.6823136
304789,1464,45.54225555,-122.6822497
304791,1464,45.54250768,-122.6820383
304792,1466,45.58476656,-122.6819669
304793,1465,45.54282181,-122.6818174
304794,1468,45.54102584,-122.6817141
304795,1464,45.54195735,-122.6817013
304796,1468,45.54108463,-122.6816723
304797,1465,45.54299754,-122.6814945
304798,1463,45.54153531,-122.6812331
304799,1463,45.54158674,-122.6811669
304802,1464,45.54303428,-122.6808323
304803,1464,45.54242441,-122.6805987
304804,1462,45.54121236,-122.6803892
304805,1463,45.5417337,-122.6803373
304806,1464,45.54140661,-122.6802355
304807,1463,45.54120094,-122.6800181
304808,1463,45.54102208,-122.6799128
304812,1462,45.54067177,-122.6792855
304814,1463,45.54083843,-122.6792563
304815,1462,45.54058812,-122.6789786
304816,1461,45.54025755,-122.6785911
304819,1461,45.54021699,-122.6784762
304822,1460,45.54004621,-122.6781977
304823,1458,45.54135866,-122.6780944
304824,1468,45.53804398,-122.6779219
304826,1467,45.58318138,-122.6776079
304827,1459,45.53963327,-122.6774629
304828,1469,45.53777695,-122.6774261
304829,1458,45.53935468,-122.676945
304832,1468,45.58298933,-122.6764842
304833,1457,45.53908122,-122.676327
304834,1460,45.52935965,-122.6763091
304835,1470,45.537112,-122.6760421
304836,1468,45.58268063,-122.6759173
304837,1469,45.53701296,-122.6758886
304838,1469,45.58259265,-122.6755778
304839,1470,45.53684889,-122.6755656
304840,1469,45.58250955,-122.6753905
304841,1470,45.58251968,-122.6750877
304842,1462,45.5372521,-122.6750447
304844,1462,45.53609949,-122.6748881
304845,1462,45.53501317,-122.6741445
304846,1462,45.53470677,-122.674018
304848,1463,45.5348225,-122.6739853
304849,1461,45.53478237,-122.6738953
304850,1459,45.52745121,-122.6733485
304851,1462,45.53303015,-122.6728101
304853,1461,45.53280332,-122.6726987
304854,1460,45.53255926,-122.6725081
304855,1388,43.85719904,-122.6724685
304856,1459,45.53219828,-122.6721796
304857,1459,45.53204181,-122.6720782
304860,1472,45.58332798,-122.6707667
304861,1460,45.53007355,-122.6701883
304862,1471,45.58118148,-122.6697622
304863,1461,45.5297941,-122.669612
304864,1461,45.52971804,-122.6691188
304866,1462,45.52964376,-122.6690685
304868,1462,45.5296526,-122.6688244
304869,1463,45.5293643,-122.6685123
304870,1463,45.5291945,-122.66816
304871,1458,45.52805932,-122.6680313
304872,1463,45.52909545,-122.6679562
304873,1458,45.52934683,-122.6678488
304874,1463,45.52908307,-122.6678379
304875,1472,45.58066171,-122.6676786
304880,1457,45.52766454,-122.6660976
304881,1456,45.52746514,-122.6657792
304882,1473,45.58042024,-122.6657347
304884,1455,45.52442187,-122.6648042
304885,1454,45.51078207,-122.6647839
304887,1473,45.58004223,-122.6639371
304889,1471,45.57949729,-122.6632399
304890,1472,45.57968278,-122.6630768
304891,1472,45.57995616,-122.6630191
304896,1471,45.57932501,-122.6622885
304900,1434,45.30090776,-122.6617055
304901,1470,45.57912433,-122.6616538
304905,1470,45.57838347,-122.6595823
304906,1453,45.50657871,-122.6595709
304907,1452,45.50634822,-122.6591609
304908,1435,45.32198362,-122.6590042
304909,1453,45.5047186,-122.6587965
304910,1455,45.50299018,-122.6587101
304911,1454,45.50351395,-122.6587011
304912,1471,45.57787718,-122.6581428
304916,1433,45.29590722,-122.6574145
304917,1470,45.5778796,-122.6570035
304918,1469,45.57795365,-122.6569197
304920,1469,45.5777924,-122.656386
304929,1468,45.57741501,-122.6544604
304930,1387,43.85093308,-122.6543398
304931,1436,45.33135394,-122.6537343
304939,1451,45.50264165,-122.6525163
304940,1467,45.57694362,-122.6520552
304946,1450,45.49939654,-122.6482315
304956,1451,45.49645123,-122.6460266
304957,1455,45.49128427,-122.645747
304958,1454,45.4892872,-122.6457261
304959,1451,45.49608717,-122.6457226
304960,1456,45.49128637,-122.6457112
304962,1455,45.48987816,-122.6456695
304963,1457,45.49136181,-122.6456457
304964,1455,45.49288733,-122.6456189
304965,1454,45.49125494,-122.6455742
304966,1454,45.49330642,-122.6455444
304967,1452,45.49575093,-122.6455091
304968,1456,45.49326661,-122.6454788
304969,1452,45.49529339,-122.6454706
304970,1455,45.48990121,-122.6454312
304971,1453,45.49497018,-122.6453835
304972,1457,45.49370246,-122.6453209
304974,1458,45.49254577,-122.6452554
304975,1456,45.49394553,-122.6452524
304976,1454,45.49454272,-122.6452494
304977,1453,45.49477321,-122.645236
304978,1455,45.49419488,-122.6452226
304979,1454,45.4937737,-122.6451839
304980,1453,45.49426403,-122.645172
304981,1457,45.49256463,-122.6451064
304982,1449,45.49523186,-122.6450837
304984,1455,45.49253738,-122.6449396
304985,1452,45.48535572,-122.6448651
304986,1453,45.49254367,-122.6448591
304987,1450,45.49484967,-122.6447107
304989,1452,45.48511052,-122.6444599
304990,1452,45.48950515,-122.6443199
304991,1454,45.48569523,-122.644296
304992,1452,45.49038948,-122.644296
304993,1454,45.49264687,-122.6442819
304995,1451,45.49438292,-122.6442699
304996,1451,45.4899515,-122.6442394
304997,1451,45.4944467,-122.6441899
304998,1452,45.49417678,-122.6440793
305001,1453,45.48490513,-122.6435095
305002,1452,45.48475633,-122.6433545
305003,1451,45.48460963,-122.6433188
305004,1453,45.49332459,-122.6432631
305005,1452,45.49342714,-122.6431726
305006,1451,45.48457477,-122.643172
305007,1452,45.49379843,-122.6431508
305008,1453,45.49057229,-122.6430385
305011,1452,45.493413,-122.6429748
305013,1450,45.48415484,-122.6427497
305014,1454,45.48470027,-122.6424697
305015,1452,45.4843246,-122.6423922
305016,1449,45.48364766,-122.6423237
305017,1454,45.49073731,-122.6422793
305019,1453,45.48422558,-122.6422574
305020,1450,45.48341293,-122.6422134
305021,1454,45.49082336,-122.6421872
305022,1466,45.57500257,-122.6421511
305023,1451,45.48376293,-122.6421389
